UUID,id,NEW_title,NEW_abstract,NEW_keywords_theme,NEW_keywords_place,NEW_topic_categories,NEW_link_download,NEW_link_information,NEW_link_service_esri,NEW_link_service_wms,NEW_distribution_format,NEW_date_publication,NEW_date_revision,originator,publisher,datasetURI
http://gis.michigan.opendata.arcgis.com/datasets/5302277c5b544981a645bfd9929d9709_4,168689,"Drinking Water Wells - Upper Peninsula: Michigan, 2015","""The data in these six files is derived from Wellogic, the Michigan Department of Environmental Quality statewide ground water database. The six files combined contain information on over 575,000 spatially verified water well records. The six files are intended to provide water well information for wells in counties clustered by geographic region: Upper Peninsula, Northern Lower Peninsula, East Central Lower Peninsula, West Central Lower Peninsula, Southwest Lower Peninsula and the South Central _ Southeastern Lower Peninsula. The files are constructed to be easily merged, containing the same number and type of attribute fields. Although the derived data in these files represents the best readily available data, the six files do not represent a complete database of all wells or well records in existence. Until January 1, 2000 not all water well records for new wells in Michigan were entered into Wellogic. For wells drilled before 2000 the rate of inclusion is highly variable from one county to another. Further, there is a quality control check on location that may exclude a limited number of wells from Wellogic from the six files made available on this site. More Metadata""",hydro###groundwater###michigan###public health###deq,Michigan,healthgeoscientificInformationinlandWaters,http://gis.michigan.opendata.arcgis.com/datasets/5302277c5b544981a645bfd9929d9709_4.zip,http://gis.michigan.opendata.arcgis.com/datasets/5302277c5b544981a645bfd9929d9709_4,https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/public_health/MapServer/4,,Shapefile shapefile,10/16/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,DrinkingWaterWellsUpperPeninsula
http://gis.michigan.opendata.arcgis.com/datasets/5c1f42d9514c4ba38c29b50a5dfbd9a4_9,168693,"Drinking Water Wells - South Central &amp; Southeastern Michigan: Michigan, 2015","""The data in these six files is derived from Wellogic, the Michigan Department of Environmental Quality statewide ground water database. The six files combined contain information on over 575,000 spatially verified water well records. The six files are intended to provide water well information for wells in counties clustered by geographic region: Upper Peninsula, Northern Lower Peninsula, East Central Lower Peninsula, West Central Lower Peninsula, Southwest Lower Peninsula and the South Central _ Southeastern Lower Peninsula. The files are constructed to be easily merged, containing the same number and type of attribute fields. Although the derived data in these files represents the best readily available data, the six files do not represent a complete database of all wells or well records in existence. Until January 1, 2000 not all water well records for new wells in Michigan were entered into Wellogic. For wells drilled before 2000 the rate of inclusion is highly variable from one county to another. Further, there is a quality control check on location that may exclude a limited number of wells from Wellogic from the six files made available on this site. More Metadata""",hydro###groundwater###michigan###public health###deq,Michigan,healthgeoscientificInformationinlandWaters,http://gis.michigan.opendata.arcgis.com/datasets/5c1f42d9514c4ba38c29b50a5dfbd9a4_9.zip,http://gis.michigan.opendata.arcgis.com/datasets/5c1f42d9514c4ba38c29b50a5dfbd9a4_9,https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/public_health/MapServer/9,,Shapefile shapefile,10/19/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,DrinkingWaterWellsSouthCentralSoutheasternMichigan
http://gis.michigan.opendata.arcgis.com/datasets/9d7ae7766e0e4a90a7660aa37675c0e8_5,168694,"Drinking Water Wells - Northern Lower Peninsula: Michigan, 2015","""The data in these six files is derived from Wellogic, the Michigan Department of Environmental Quality statewide ground water database. The six files combined contain information on over 575,000 spatially verified water well records. The six files are intended to provide water well information for wells in counties clustered by geographic region: Upper Peninsula, Northern Lower Peninsula, East Central Lower Peninsula, West Central Lower Peninsula, Southwest Lower Peninsula and the South Central _ Southeastern Lower Peninsula. The files are constructed to be easily merged, containing the same number and type of attribute fields. Although the derived data in these files represents the best readily available data, the six files do not represent a complete database of all wells or well records in existence. Until January 1, 2000 not all water well records for new wells in Michigan were entered into Wellogic. For wells drilled before 2000 the rate of inclusion is highly variable from one county to another. Further, there is a quality control check on location that may exclude a limited number of wells from Wellogic from the six files made available on this site. More Metadata""",hydro###groundwater###michigan###public health###deq,Michigan,healthgeoscientificInformationinlandWaters,http://gis.michigan.opendata.arcgis.com/datasets/9d7ae7766e0e4a90a7660aa37675c0e8_5.zip,http://gis.michigan.opendata.arcgis.com/datasets/9d7ae7766e0e4a90a7660aa37675c0e8_5,https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/public_health/MapServer/5,,Shapefile shapefile,10/16/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,DrinkingWaterWellsNorthernLowerPeninsula
http://gis.michigan.opendata.arcgis.com/datasets/f3d340db7938420d89d6460c00c41e9e_8,168695,"Drinking Water Wells - East Central Lower Peninsula: Michigan, 2015","""The data in these six files is derived from Wellogic, the Michigan Department of Environmental Quality statewide ground water database. The six files combined contain information on over 575,000 spatially verified water well records. The six files are intended to provide water well information for wells in counties clustered by geographic region: Upper Peninsula, Northern Lower Peninsula, East Central Lower Peninsula, West Central Lower Peninsula, Southwest Lower Peninsula and the South Central _ Southeastern Lower Peninsula. The files are constructed to be easily merged, containing the same number and type of attribute fields. Although the derived data in these files represents the best readily available data, the six files do not represent a complete database of all wells or well records in existence. Until January 1, 2000 not all water well records for new wells in Michigan were entered into Wellogic. For wells drilled before 2000 the rate of inclusion is highly variable from one county to another. Further, there is a quality control check on location that may exclude a limited number of wells from Wellogic from the six files made available on this site. More Metadata""",hydro###groundwater###michigan###public health###deq,Michigan,healthgeoscientificInformationinlandWaters,http://gis.michigan.opendata.arcgis.com/datasets/f3d340db7938420d89d6460c00c41e9e_8.zip,http://gis.michigan.opendata.arcgis.com/datasets/f3d340db7938420d89d6460c00c41e9e_8,https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/public_health/MapServer/8,,Shapefile shapefile,10/19/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,DrinkingWaterWellsEastCentralLowerPeninsula
http://gis.michigan.opendata.arcgis.com/datasets/a7131cc43bc84c369a65bef4030c68c9_0,168696,"Downtown Parking Lots, Detroit, 2012: Michigan, 2014",There is no description available.,Parking Lots###Transportation###Parking###Downtown Detroit###Parking Decks###Amenities###Property Land Use and Housing###Structures###Infrastructure,Michigan,transportationstructureintelligenceMilitary,http://gis.michigan.opendata.arcgis.com/datasets/a7131cc43bc84c369a65bef4030c68c9_0.zip,http://gis.michigan.opendata.arcgis.com/datasets/a7131cc43bc84c369a65bef4030c68c9_0,http://gis.datadrivendetroit.org/arcgis/rest/services/OpenData/DowntownParkingLots/MapServer/0,,Shapefile shapefile,2/11/14,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,DowntownParkingLotsDetroit2012
http://gis.michigan.opendata.arcgis.com/datasets/4b886654a8d846a782658bd4712e7952_0,168698,"DETROIT BIKE LANES: Michigan, 2014","""This layer is a reproduction of the non-motorized transportation projects that have been completed, are in progress or in planning as issued by the City of Detroit Department of Public Works - Traffic Engineering Division as of 2014.""",Transportation###Wayne County###Detroit###Green Infrastructure###Bicycle###Amenities###Bike Lane,Michigan,transportationstructureintelligenceMilitary,http://gis.michigan.opendata.arcgis.com/datasets/4b886654a8d846a782658bd4712e7952_0.zip,http://gis.michigan.opendata.arcgis.com/datasets/4b886654a8d846a782658bd4712e7952_0,https://services2.arcgis.com/HsXtOCMp1Nis1Ogr/arcgis/rest/services/DETROIT_BIKE_LANES/FeatureServer/0,,Shapefile shapefile,8/25/14,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,DETROITBIKELANES
http://gis.michigan.opendata.arcgis.com/datasets/5181700cd2074b88b04514cbbed0cc32_0,168697,"Detroit Historic Local Designations HDC PDD: Michigan, 2014",Locally designated historic places maintained by The Detroit Historic District Commission which is a city agency that was formed by Detroit Ordinance 161-H in 1976. Its purpose is to ensure the preservation of historically and culturally significant areas of the City which are designated by the City Council as Historic Districts. The Commission is made up of seven Detroit residents who are appointed by Mayor. These dedicated volunteers are generally residents of historic districts and represent such professions as architects and realtors. The Commission staff is located within the City of Detroit's Planning & Development Department.,Detroit###Amenities###Planning Development Dept###Historic###Property Land Use and Housing###Places###Detroit Historic District Commission,Michigan,planningCadastre,http://gis.michigan.opendata.arcgis.com/datasets/5181700cd2074b88b04514cbbed0cc32_0.zip,http://gis.michigan.opendata.arcgis.com/datasets/5181700cd2074b88b04514cbbed0cc32_0,https://services2.arcgis.com/HsXtOCMp1Nis1Ogr/arcgis/rest/services/Detroit_Historic_Local_Designations_HDC_PDD/FeatureServer/0,,Shapefile shapefile,5/27/14,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,DetroitHistoricLocalDesignationsHDCPDD
http://gis.michigan.opendata.arcgis.com/datasets/53b6643d18994d8db12fb13567cd3c21_10,168701,"Conservation Easements: Michigan, 2015",Michigan Conservation Easements More Metadata,hydro###michigan###deq,Michigan,geoscientificInformationinlandWaters,http://gis.michigan.opendata.arcgis.com/datasets/53b6643d18994d8db12fb13567cd3c21_10.zip,http://gis.michigan.opendata.arcgis.com/datasets/53b6643d18994d8db12fb13567cd3c21_10,https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/hydro/MapServer/10,,Shapefile shapefile,3/2/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,ConservationEasements
http://gis.michigan.opendata.arcgis.com/datasets/67a8ff23b5f54f15b7133b8c30981441_0,168700,"Counties: Michigan, 2015",Counties from the Michigan Geographic Framework (MGF) base map. More Metadata,boundaries###michigan###michigan Geographic framework###county###mgf,Michigan,boundaries,http://gis.michigan.opendata.arcgis.com/datasets/67a8ff23b5f54f15b7133b8c30981441_0.zip,http://gis.michigan.opendata.arcgis.com/datasets/67a8ff23b5f54f15b7133b8c30981441_0,https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/michigan_geographic_framework/MapServer/0,,Shapefile shapefile,2/24/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,Counties
http://gis.michigan.opendata.arcgis.com/datasets/ae5112507e3a40f1ae570a4966821002_6,168699,"Critical Dunes: Michigan, 2015","""Digital form of maps used in \""""Designated and Critical Sand Dune Areas\"""" pamphlet. Published by Geological Survey Division in 1996. These are the same areas represented in the \""""Atlas of Critical Dunes\"""", which was publised in February 1989 and is referenced in Part 353, Sand Dune Protection and Management, of the Natural Resources and Environmental Protection Act, 1994 PA 451, as amended (NREPA). More Metadata""",soils###michigan###geology,Michigan,geoscientificInformationgeoscientificInformation,http://gis.michigan.opendata.arcgis.com/datasets/ae5112507e3a40f1ae570a4966821002_6.zip,http://gis.michigan.opendata.arcgis.com/datasets/ae5112507e3a40f1ae570a4966821002_6,https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/geology/MapServer/6,,Shapefile shapefile,3/2/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,CriticalDunes
http://gis.michigan.opendata.arcgis.com/datasets/387b0670f61149b4bab8f271a07c9fd4_3,168703,"Commercial Forest Hunting Lands (Private Forest Land): Michigan, 2015","""Commercial Forests Open to Hunting includes lands managed by private citizens in agreement with the Michigan Department of Natural Resources that are open to public hunting. Please double check with the appropriate agency for specific rules, regulations, and restrictions.""",hunting###hunting land###dnr,Michigan,economy,http://gis.michigan.opendata.arcgis.com/datasets/387b0670f61149b4bab8f271a07c9fd4_3.zip,http://gis.michigan.opendata.arcgis.com/datasets/387b0670f61149b4bab8f271a07c9fd4_3,https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrHuntableLands/MapServer/3,,Shapefile shapefile,12/10/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,CommercialForestHuntingLandsPrivateForestLand
http://gis.michigan.opendata.arcgis.com/datasets/c282f3a2f1b84a54ae6dc44bc7568247_15,168702,"Congressional Districts: Michigan, 2015",Congressional Districts from the Michigan Geographic Framework (MGF) base map. 2011 Apportionment Plan as enacted by PA 128 of 2011. More Metadata,boundaries###michigan geographic framework###michigan###mgf###political,Michigan,boundaries,http://gis.michigan.opendata.arcgis.com/datasets/c282f3a2f1b84a54ae6dc44bc7568247_15.zip,http://gis.michigan.opendata.arcgis.com/datasets/c282f3a2f1b84a54ae6dc44bc7568247_15,https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/michigan_geographic_framework/MapServer/15,,Shapefile shapefile,2/27/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,CongressionalDistricts
http://gis.michigan.opendata.arcgis.com/datasets/2e7d9b6b3f2c435baba8492eca5b5a01_4,168705,"Census Designated Places: Michigan, 2015","""Census Designated Places (CDPs) from the Michigan Geographic Framework (MGF) base map. These are the statistical counterparts of incorporated places, and are delineated to provide data for settled concentrations of population that are identifiable by name but are not legally incorporated under the laws of the state in which they are located. The boundaries usually are defined in cooperation with local or tribal officials and generally updated prior to each decennial census. These boundaries, which usually coincide with visible features or the boundary of an adjacent incorporated place or another legal entity boundary, have no legal status, nor do these places have officials elected to serve traditional municipal functions. CDP boundaries may change from one decennial census to the next with changes in the settlement pattern; a CDP with the same name as in an earlier census does not necessarily have the same boundary. CDPs must be contained within a single state and may not extend into an incorporated place. There are no population size requirements for CDPs. More Metadata""",cdp###census###michigan geographic framework###michigan###mgf,Michigan,society,http://gis.michigan.opendata.arcgis.com/datasets/2e7d9b6b3f2c435baba8492eca5b5a01_4.zip,http://gis.michigan.opendata.arcgis.com/datasets/2e7d9b6b3f2c435baba8492eca5b5a01_4,https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/michigan_geographic_framework/MapServer/4,,Shapefile shapefile,2/27/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,CensusDesignatedPlaces
http://gis.michigan.opendata.arcgis.com/datasets/ca5677620f714370b25e9e004547befc_1,168704,"Cities: Michigan, 2015",Cities from the Michigan Geographic Framework (MGF) base map. More Metadata,michigan###michigan geographic framework###city###boundaries###mgf###mcd,Michigan,boundaries,http://gis.michigan.opendata.arcgis.com/datasets/ca5677620f714370b25e9e004547befc_1.zip,http://gis.michigan.opendata.arcgis.com/datasets/ca5677620f714370b25e9e004547befc_1,https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/michigan_geographic_framework/MapServer/1,,Shapefile shapefile,2/27/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,Cities
http://gis.michigan.opendata.arcgis.com/datasets/34044b85bdb64437900fa6b85f4c4045_0,168707,"Bedrock Geology: Michigan, 2015",Michigan bedrock geology More Metadata,michigan###geology,Michigan,geoscientificInformationgeoscientificInformation,http://gis.michigan.opendata.arcgis.com/datasets/34044b85bdb64437900fa6b85f4c4045_0.zip,http://gis.michigan.opendata.arcgis.com/datasets/34044b85bdb64437900fa6b85f4c4045_0,https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/geology/MapServer/0,,Shapefile shapefile,2/27/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,BedrockGeology
http://gis.michigan.opendata.arcgis.com/datasets/a861dc3e767743d8be4c49d555848537_3,168706,"Campgrounds on Michigan State Forest Land: Michigan, 2015",Campgrounds on State Forest Land are public campgrounds located in the Michigan State Forest System.,campground###recreation###dnr,Michigan,society,http://gis.michigan.opendata.arcgis.com/datasets/a861dc3e767743d8be4c49d555848537_3.zip,http://gis.michigan.opendata.arcgis.com/datasets/a861dc3e767743d8be4c49d555848537_3,https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrParksAndRecreation/MapServer/3,,Shapefile shapefile,5/12/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,CampgroundsonMichiganStateForestLand
http://gis.michigan.opendata.arcgis.com/datasets/08c70007e32a40cca80c5c559bacbbcf_13,168709,"Ash Host Species 2015: Michigan, 2016",Ash Host Species 2015 includes the areas derived from the Aerial Survey analysis completed by the US Forest Service and the Michigan Department of Natural Resources.,dnr###forestry,Michigan,economy,http://gis.michigan.opendata.arcgis.com/datasets/08c70007e32a40cca80c5c559bacbbcf_13.zip,http://gis.michigan.opendata.arcgis.com/datasets/08c70007e32a40cca80c5c559bacbbcf_13,https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestPlanning/MapServer/13,,Shapefile shapefile,1/22/16,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,AshHostSpecies2015
http://gis.michigan.opendata.arcgis.com/datasets/e8e263ecfc634c56ac89adefd4a21454_3,168708,"Base Flow of Michigan Streams: Michigan, 2015","""This data set provides estimates of the ground-water contribution to stream flow, frequently referred to as base flow, in cubic feet per second. The baseflow of a stream or river is the amount of groundwater discharged from an aquifer to the watercourse. This discharge occurs year-round, and fluctuates seasonally depending on the level of the water in the aquifer. Baseflow is supplemented by direct runoff during and immediately after precipitation or melt events, resulting in peaks on a hydrograph showing stream flow through time. The process of dividing these peaks into base flow and runoff is called hydrograph separation. Hydrograph separations were completed for all USGS stream- flow gaging stations in Michigan that had more than 10 years of daily records. Sites that were clearly affected by upstream impoundments (lakes, dams) were excluded. No attempt was made to detect or correct for trends in the data. This may lead to some errors in the comparison of streams with data from different time periods if there is an underlying temporal trend in the data, but inclusion of all records in the analysis was necessary to increase the data pool and provide better spatial coverage. Watersheds were delineated for each of the 208 stream-flow gaging stations, and various characteristics of each watershed, such as topographic relief, surficial geology, land cover, growing degree days, annual and winter-season precipitation, and others were tabulated. Regression modeling, described in the Technical Report, was used to estimate the baseflow for each steam segment of the 1:100,000-scale National Hydrography Dataset. More Metadata""",hydro###groundwater###michigan,Michigan,geoscientificInformationinlandWaters,http://gis.michigan.opendata.arcgis.com/datasets/e8e263ecfc634c56ac89adefd4a21454_3.zip,http://gis.michigan.opendata.arcgis.com/datasets/e8e263ecfc634c56ac89adefd4a21454_3,https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/hydro/MapServer/3,,Shapefile shapefile,2/27/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,BaseFlowofMichiganStreams
http://gis.michigan.opendata.arcgis.com/datasets/132d9fff80224f9cbe8f05d8290e377b_12,168710,"Ash Host Species 2014: Michigan, 2015",Ash Host Species 2014 includes the areas derived from the Aerial Survey analysis completed by the US Forest Service and the Michigan Department of Natural Resources.,dnr###forest planning###forestry,Michigan,planningCadastreeconomy,http://gis.michigan.opendata.arcgis.com/datasets/132d9fff80224f9cbe8f05d8290e377b_12.zip,http://gis.michigan.opendata.arcgis.com/datasets/132d9fff80224f9cbe8f05d8290e377b_12,https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestPlanning/MapServer/12,,Shapefile shapefile,12/10/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,AshHostSpecies2014
http://gis.michigan.opendata.arcgis.com/datasets/faadaddab44447f4b3d1df9c17c0611c_10,168713,"Ash Host Species 2012: Michigan, 2015",Ash Host Species 2012 includes the areas derived from the Aerial Survey analysis completed by the US Forest Service and the Michigan Department of Natural Resources.,dnr###forest planning###forestry,Michigan,planningCadastreeconomy,http://gis.michigan.opendata.arcgis.com/datasets/faadaddab44447f4b3d1df9c17c0611c_10.zip,http://gis.michigan.opendata.arcgis.com/datasets/faadaddab44447f4b3d1df9c17c0611c_10,https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestPlanning/MapServer/10,,Shapefile shapefile,12/10/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,AshHostSpecies2012
http://gis.michigan.opendata.arcgis.com/datasets/0a8afb65c5504224bee0bc2abac6090e_9,168712,"Ash Host Species 2011: Michigan, 2015",Ash Host Species 2011 includes the areas derived from the Aerial Survey analysis completed by the US Forest Service and the Michigan Department of Natural Resources.,dnr###forest planning###forestry,Michigan,planningCadastreeconomy,http://gis.michigan.opendata.arcgis.com/datasets/0a8afb65c5504224bee0bc2abac6090e_9.zip,http://gis.michigan.opendata.arcgis.com/datasets/0a8afb65c5504224bee0bc2abac6090e_9,https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestPlanning/MapServer/9,,Shapefile shapefile,12/10/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,AshHostSpecies2011
http://gis.michigan.opendata.arcgis.com/datasets/5bb619704a384e44907284e9ed540114_11,168711,"Ash Host Species 2013: Michigan, 2015",Ash Host Species 2013 includes the areas derived from the Aerial Survey analysis completed by the US Forest Service and the Michigan Department of Natural Resources.,dnr###forest planning###forestry,Michigan,planningCadastreeconomy,http://gis.michigan.opendata.arcgis.com/datasets/5bb619704a384e44907284e9ed540114_11.zip,http://gis.michigan.opendata.arcgis.com/datasets/5bb619704a384e44907284e9ed540114_11,https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestPlanning/MapServer/11,,Shapefile shapefile,12/10/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,AshHostSpecies2013
http://gis.michigan.opendata.arcgis.com/datasets/0ff1565ef9c84f1aa2d18b40eb45b7b0_8,168716,"Ash Host Species 2010: Michigan, 2015",Ash Host Species 2010 includes the areas derived from the Aerial Survey analysis completed by the US Forest Service and the Michigan Department of Natural Resources.,dnr###forest planning###forestry,Michigan,planningCadastreeconomy,http://gis.michigan.opendata.arcgis.com/datasets/0ff1565ef9c84f1aa2d18b40eb45b7b0_8.zip,http://gis.michigan.opendata.arcgis.com/datasets/0ff1565ef9c84f1aa2d18b40eb45b7b0_8,https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestPlanning/MapServer/8,,Shapefile shapefile,12/10/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,AshHostSpecies2010
http://gis.michigan.opendata.arcgis.com/datasets/3bf8994feaba4da8ad3c0f18bda45bda_7,168715,"Ash Host Species 2009: Michigan, 2015",Ash Host Species 2009 includes the areas derived from the Aerial Survey analysis completed by the US Forest Service and the Michigan Department of Natural Resources.,dnr###forest planning###forestry,Michigan,planningCadastreeconomy,http://gis.michigan.opendata.arcgis.com/datasets/3bf8994feaba4da8ad3c0f18bda45bda_7.zip,http://gis.michigan.opendata.arcgis.com/datasets/3bf8994feaba4da8ad3c0f18bda45bda_7,https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestPlanning/MapServer/7,,Shapefile shapefile,12/10/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,AshHostSpecies2009
http://gis.michigan.opendata.arcgis.com/datasets/1bd60670b4ca40158842f7cbed98a593_6,168714,"Ash Host Species 2007: Michigan, 2015",Ash Host Species 2007 includes the areas derived from the Aerial Survey analysis completed by the US Forest Service and the Michigan Department of Natural Resources.,dnr###forest planning###forestry,Michigan,planningCadastreeconomy,http://gis.michigan.opendata.arcgis.com/datasets/1bd60670b4ca40158842f7cbed98a593_6.zip,http://gis.michigan.opendata.arcgis.com/datasets/1bd60670b4ca40158842f7cbed98a593_6,https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestPlanning/MapServer/6,,Shapefile shapefile,12/10/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,AshHostSpecies2007
http://gis.michigan.opendata.arcgis.com/datasets/dedc96080ba0436387e4881144071cb1_7,168717,"Aquifer Characteristics Of Glacial Drift: Michigan, 2015","""This data set was derived from the 1981 publication of the Hydrological Atlas of Michigan plate 26. Three plates of the Aquifer Characteristics of Glacial Drift map were scanned, geo-rectified and used as a backdrop in the digitizing of this polygon vector file. More Metadata""",hydro###groundwater###michigan,Michigan,geoscientificInformationinlandWaters,http://gis.michigan.opendata.arcgis.com/datasets/dedc96080ba0436387e4881144071cb1_7.zip,http://gis.michigan.opendata.arcgis.com/datasets/dedc96080ba0436387e4881144071cb1_7,https://gisago.mcgi.state.mi.us/arcgis/rest/services/OpenData/hydro/MapServer/7,,Shapefile shapefile,2/27/15,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,AquiferCharacteristicsOfGlacialDrift
http://gis.michigan.opendata.arcgis.com/datasets/afe4d0d2910e47c09e815d2ff3131af3_41,168718,"Aerial Survey 2015 Severity: Michigan, 2016",There is no description available.,dnr###forestry,Michigan,economy,http://gis.michigan.opendata.arcgis.com/datasets/afe4d0d2910e47c09e815d2ff3131af3_41.zip,http://gis.michigan.opendata.arcgis.com/datasets/afe4d0d2910e47c09e815d2ff3131af3_41,https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestry/MapServer/41,,Shapefile shapefile,1/7/16,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,AerialSurvey2015Severity
http://gis.michigan.opendata.arcgis.com/datasets/f45764fc09964c83afdadb0e378e7d59_44,168720,"Aerial Survey 2015 Host Species: Michigan, 2016",There is no description available.,dnr###forestry,Michigan,economy,http://gis.michigan.opendata.arcgis.com/datasets/f45764fc09964c83afdadb0e378e7d59_44.zip,http://gis.michigan.opendata.arcgis.com/datasets/f45764fc09964c83afdadb0e378e7d59_44,https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestry/MapServer/44,,Shapefile shapefile,1/7/16,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,AerialSurvey2015HostSpecies
http://gis.michigan.opendata.arcgis.com/datasets/40b75b1b466c499dbab6aa85853cdb57_42,168719,"Aerial Survey 2015 Pattern: Michigan, 2016",There is no description available.,dnr###forestry,Michigan,economy,http://gis.michigan.opendata.arcgis.com/datasets/40b75b1b466c499dbab6aa85853cdb57_42.zip,http://gis.michigan.opendata.arcgis.com/datasets/40b75b1b466c499dbab6aa85853cdb57_42,https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestry/MapServer/42,,Shapefile shapefile,1/7/16,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,AerialSurvey2015Pattern
http://gis.michigan.opendata.arcgis.com/datasets/83f5a009d001473f8cd5b876b7d739ee_35,168722,"Aerial Survey 2014 Severity: Michigan, 2016",Aerial Survey 2014 Severity,dnr###forestry,Michigan,economy,http://gis.michigan.opendata.arcgis.com/datasets/83f5a009d001473f8cd5b876b7d739ee_35.zip,http://gis.michigan.opendata.arcgis.com/datasets/83f5a009d001473f8cd5b876b7d739ee_35,https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestry/MapServer/35,,Shapefile shapefile,1/7/16,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,AerialSurvey2014Severity
http://gis.michigan.opendata.arcgis.com/datasets/ccc9b558497f44cba1c90b1c77aef621_43,168721,"Aerial Survey 2015 Disease/Pest: Michigan, 2016",There is no description available.,dnr###forestry,Michigan,economy,http://gis.michigan.opendata.arcgis.com/datasets/ccc9b558497f44cba1c90b1c77aef621_43.zip,http://gis.michigan.opendata.arcgis.com/datasets/ccc9b558497f44cba1c90b1c77aef621_43,https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestry/MapServer/43,,Shapefile shapefile,1/7/16,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,AerialSurvey2015DiseasePest
http://gis.michigan.opendata.arcgis.com/datasets/8340fb8532af447a9f6e4884513c9d74_38,168724,"Aerial Survey 2014 Host Species: Michigan, 2016",There is no description available.,dnr###forestry,Michigan,economy,http://gis.michigan.opendata.arcgis.com/datasets/8340fb8532af447a9f6e4884513c9d74_38.zip,http://gis.michigan.opendata.arcgis.com/datasets/8340fb8532af447a9f6e4884513c9d74_38,https://gisago.mcgi.state.mi.us/arcgis/rest/services/DNR/dnrForestry/MapServer/38,,Shapefile shapefile,1/7/16,,State of  Michigan GIS Open Data,State of  Michigan GIS Open Data,AerialSurvey2014HostSpecies
